inchikey,name,is_drug,evidence,moa,suppo,lpv_5,lpv_4,lpv_3,lpv_2,best_inchikey,best_name
OCHJBAQBIRMWRT-UHFFFAOYSA-N,Stk046066,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
YDCPBCKJEDRRRN-WMTXJRDZSA-N,Chembl3342485,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
DSAAXKNXXOMQNQ-UHFFFAOYSA-N,4815-41-2,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
ZVKOIGFJQUFZGA-UHFFFAOYSA-N,Chembl541666,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
TWIKMSBUPNVIPQ-ONGXEEELSA-N,"(3S,4S)-3-Acetamido-4-Amino-2-(2-Ethylbutanoyl)-4,5-Dihydro-3H-Pyridazine-6-Carboxylic Acid",0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
VRKCYAMLHZHZPR-UHFFFAOYSA-N,VRKCYAMLHZHZPR-UHFFFAOYSA-N,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
YFSBDINKKSWHPG-JMJZKYOTSA-N,Carboxamide Deriv. 4Ap,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
ILYXBUQEMMHRJI-UHFFFAOYSA-N,St50675532,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
NDSDAZLQEHREEM-UHFFFAOYSA-N,Mls000575128,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
WAMRYXBIUROKOP-UWVGGRQHSA-N,Schembl1835388,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
ICAPVQDEIMQERZ-APQLOABGSA-N,Chembl379965,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
UUVQKIBCVUNBEF-UHFFFAOYSA-N,Mls001204234,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
FVJJBGPSFGVUKN-YNEHKIRRSA-N,Ac1La2Mu,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
NVFZNTUOXHQSPO-UHFFFAOYSA-N,Mls000570039,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
YEWGVUJHHJQAMK-UONOGXRCSA-N,Chembl3648713,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
ATFBWSUHEBLLLQ-BFHYXJOUSA-N,"(3R,4R,5S)-4-Acetamido-5-Amino-3-(Azepan-1-Yl)Cyclohexene-1-Carboxylic Acid",0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
OMASOAOYMQBFGC-UHFFFAOYSA-N,Nsc662565,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
YSSVIKXSZDCPQX-UHFFFAOYSA-N,CID46888280,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
KWBLHCGBNNBDAO-PWRGDLIESA-N,Chembl1289755,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
DKWGERBFVMJXSN-BFHYXJOUSA-N,Carbocyclic Analogue 9,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
HEEZEJCEFZJVGN-YRCORFKGSA-N,HEEZEJCEFZJVGN-YRCORFKGSA-N,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
HPXHVBAASZCSSR-CRYJZLASSA-N,Methyl 2-(Acetylamino)-2-Deoxy-Beta-D-Glucopyranosiduronic Acid,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
MVBFLYGNEZDLEM-UHFFFAOYSA-N,Chembl1522330,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
SPNXBTBIMOOEKF-WBMJQRKESA-N,Chembl1196309,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
WSEUISQDHJZJKD-LSDHHAIUSA-N,Chembl1795982,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
LVDNAPPQMJTVKF-UHFFFAOYSA-N,Chembl300752,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
CSAAYKIJLWBUTO-UHFFFAOYSA-N,Ac1Ldkjv,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
ZCGFCFMGAXXBTD-UHFFFAOYSA-N,Ac1Nduy5,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
ZCGFCFMGAXXBTD-ZCFIWIBFSA-N,Chembl1232972,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
NRPQWVBQYHJTFW-UHFFFAOYSA-N,Chembl114563,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
DGICRVZVQQUJSF-UHFFFAOYSA-N,Ethyl 4-[(3-{[(4-Chlorophenyl)Sulfonyl]Amino}Quinoxalin-2-Yl)Amino]Benzoate,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
LERBYHJLOKXDNI-UUFHNPECSA-N,Malevamide D,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
CVTJYZCQAQUAHP-JTQLQIEISA-N,Chembl325976,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
GDRGKWCVUFTHBE-KXRFAQBZSA-N,Chembl182972,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
SVZVBCZZTOZLJH-UHFFFAOYSA-N,Mls000034775,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
PVHUJELLJLJGLN-INIZCTEOSA-N,Nitrendipine,1,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
PVHUJELLJLJGLN-MRXNPFEDSA-N,Nitrendipine,1,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
PVHUJELLJLJGLN-UHFFFAOYSA-N,Nitrendipine,1,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
DLDXETGOWJUNDZ-UHFFFAOYSA-N,DLDXETGOWJUNDZ-UHFFFAOYSA-N,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
JXXOSNFBTRSEIJ-UHFFFAOYSA-N,Monocyclic Thiophene Analog 25,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
HUOJJMMXOWLGJU-QGOVLLJGSA-N,Ac1Nrczt,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
YIPWLRSUHWXVLW-UHFFFAOYSA-N,7287-42-5,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
MZXXDQIQWUAUHW-FMAJMWNWSA-N,Chembl2205841,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
DIBQQOFZLRMPKS-GJZGRUSLSA-N,Schembl1836999,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
VEYRTZVLYXCVCX-UHFFFAOYSA-N,14478-73-0,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
JHXUNUIAXSKPEP-UHFFFAOYSA-N,Stk015176,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
CMHQSZGZHCBTQY-RSKZVPLKSA-N,Chembl1258967,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
ZYSOQSQXCCTFTO-UHFFFAOYSA-N,Chembl185096,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
JZLZRMODUWYVSC-UHFFFAOYSA-N,Nsc716206,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
MOWQUCJYYNNJGX-UHFFFAOYSA-N,Chembl203828,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
DGYSZSCXEDPGFY-VEGQPAGDSA-N,Chembl449712,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
INASJSARAJHICW-UHFFFAOYSA-N,Chembl1795981,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
JVNGIXTYBDQIED-UHFFFAOYSA-N,"Ethyl 5-(2-Chloropropanoyl)-2,4-Dimethyl-1H-Pyrrole-3-Carboxylate",0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
GFSIFEXCCUQDFW-UHFFFAOYSA-N,Chembl320104,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
CTRCWYGGVOETGG-UHFFFAOYSA-N,"N-(4,5-Dihydroxy-6-Hydroxymethyl-2-Nonyloxy-Tetrahydro-Pyran-3-Yl)-Acetamide",0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BVGGNNAYEMADKF-UHFFFAOYSA-N,Bas 01836686,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
XDAAGHOAHCHAHM-UHFFFAOYSA-N,Ap-906/41639272,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
VFOURAYJBXAUOE-UHFFFAOYSA-N,VFOURAYJBXAUOE-UHFFFAOYSA-N,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
ZXUNQFXSGBYNQK-ZJUFNADFSA-N,Chembl182899,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
OOLGQFLVDJSBNB-UHFFFAOYSA-N,Ethyl 3-Amino-4-(Cyclohexylcarbamoyl)-5-Methylthiophene-2-Carboxylate,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
ZXUNQFXSGBYNQK-HHYUCLALSA-N,Chembl263312,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BURZSZGRQNCGQJ-KEWAQLPFSA-N,"(2S)-2,3-Dihydroxypropyl 2-(Acetylamino)-2-Deoxy-Alpha-D-Glucopyranoside",0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
NFYVPDIMLJWDQL-UHFFFAOYSA-N,Ac1Mdn3B,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
SNTUQIQTAZQYIG-PUFOHHGRSA-N,Zinc16052195,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
HXYBGSBEAXRDNM-XXOQXHNZSA-N,Chembl215889,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
YFKDOMJVBVEBIG-YMPJLZLPSA-N,Chembl425956,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
HENANAHSSAEMDN-QGMBQPNBSA-N,HENANAHSSAEMDN-QGMBQPNBSA-N,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
OPFPCFWGSCFDAB-IBPRQYQWSA-N,Chembl262933,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
SSQWCPNOPFFNHX-TXEJJXNPSA-N,SSQWCPNOPFFNHX-TXEJJXNPSA-N,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
IHIRLNFTUJQAIP-UHFFFAOYSA-N,Bdbm50109183,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
VOLSVJOGWHOTLO-AAXRKXIRSA-N,Chembl98552,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
DHXIWNUBCHREFO-UHFFFAOYSA-N,Bdbm50109192,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
XQTIUFQYVZLZLB-PWSUYJOCSA-N,Bdbm15479,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
WNKQGFNIIHNGQM-UHFFFAOYSA-N,Ppiase-Parvulin Inhibitor,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
JGRLFIKSGGTASH-UHFFFAOYSA-N,Sr-02000000451,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
GSDBAIBPJKAZKN-HJNYFJLDSA-N,Iva-Val-Val-Pta-Oet,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
REUAXQZIRFXQML-ZETCQYMHSA-N,(R)-Quinuclidin-3-Amine,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
KOYRJELGUSTHJQ-UHFFFAOYSA-N,Chembl271762,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
KNWNKJAGMRHATC-UHFFFAOYSA-N,Mls000698997,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
LIDHNAZLMXVHBO-UHFFFAOYSA-N,Chembl270780,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
QHAIEBOURHDECY-UHFFFAOYSA-N,Smr000152220,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
DLUDMOWAEDKCDD-YNEHKIRRSA-N,Chembl320978,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
QHACGIFDGCBLQT-UHFFFAOYSA-N,Sbb001974,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
DUBRCSWHFFBODP-UHFFFAOYSA-N,St000986,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
AJMKMNNPRYQYGQ-UHFFFAOYSA-N,Smr000162017,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
ZJOSXOOPEBJBMC-UHFFFAOYSA-N,ZJOSXOOPEBJBMC-UHFFFAOYSA-N,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
GLOMTRBMMQBJNB-UHFFFAOYSA-N,Chembl2287689,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
SMVMSLPPAGGLDL-PWIBJQSTSA-N,Chembl85058,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
ZABIMHRWORHDFC-UHFFFAOYSA-N,F0239-0554,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
SMVMSLPPAGGLDL-NDCZGEOTSA-N,Chembl432824,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
SMVMSLPPAGGLDL-UHFFFAOYSA-N,Chembl173310,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
SMVMSLPPAGGLDL-ZZTDLJEGSA-N,Isovaleryl-Val-Val-Sta-Oet,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
DAAUVSVERFXBSX-CTTPWDMVSA-N,24-Deoxy-4-Guanidino-5-N-Acetyl-Neuraminic Acid,1,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
FPDLFUOECYLQDS-UHFFFAOYSA-N,3-{[4-(Ethoxycarbonyl)Phenyl]Carbamoyl}Bicyclo[2.2.1]Hept-5-Ene-2-Carboxylic Acid,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BCJREEKSOYQYQL-UHFFFAOYSA-N,Chembl271546,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
UPRIRBSLPMEJHK-UHFFFAOYSA-N,Chembl270764,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
AMBVAEZRBLSCSU-UHFFFAOYSA-N,Chembl3622132,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
GJGYQBVUXZXJSO-UHFFFAOYSA-N,Chembl2170373,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
PNLUJEMBRDLUML-MSUUIHNZSA-N,PNLUJEMBRDLUML-MSUUIHNZSA-N,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
TWLLPUMZVVGILS-UHFFFAOYSA-N,Ethyl 2-Aminobenzoate,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
XCLYLGWPWSZDDN-LGHJZYJXSA-N,Chembl3691943,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
LFEASAQKZPZJMF-UHFFFAOYSA-N,Smr000136996,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
ZITCWQYXADVWFX-ZWKOTPCHSA-N,Chembl3139284,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BQNOJDRRBXUNNB-UHFFFAOYSA-N,Gnf-Pf-4998,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
HJIQKECDKLWXGE-UHFFFAOYSA-N,Chembl454866,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
SYPUBBORRYKBCW-DLBZAZTESA-N,Chembl276841,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
FBUJSKXPEAGQDF-UHFFFAOYSA-N,4-Amino-3-Cyclohexylcarbamoyl-Isothiazole-5-Carboxylic Acid Ethyl Ester,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
KOLAKFDBFQAURA-FHQIDYJMSA-N,Ac1Nqt7M,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
RTQKMSZUENTPQJ-JLHYYAGUSA-N,RTQKMSZUENTPQJ-JLHYYAGUSA-N,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
RTQKMSZUENTPQJ-RAXLEYEMSA-N,RTQKMSZUENTPQJ-RAXLEYEMSA-N,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
YEJRAHWZXXKOQR-UHFFFAOYSA-N,2-(3-Chloro-4-Methylanilino)-2-Oxoethyl 2-(Benzoylamino)-4-(Methylsulfanyl)Butanoate,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
UGYRFBUDURQYLG-GIDUJCDVSA-N,Ethyl 4-Chloro-5-[(E)-(Hydroxyimino)Methyl]-3-Methyl-1-Benzofuran-2-Carboxylate,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
JUCZGNXHCDAERA-RDPGKOORSA-N,Chembl209407,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
YRHOLOANCOIQFP-UHFFFAOYSA-N,Ac1Mdjmz,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BDSQWOPRSMBXAT-UHFFFAOYSA-N,Ac1Lpov0,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
NIUNXXYMLCLITB-UHFFFAOYSA-N,Chembl2272985,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
JXLKQDFJNOXCNT-UHFFFAOYSA-N,St089633,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
VWOJESZFVONLRW-UHFFFAOYSA-N,Mls000071298,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
YXCFEMRJLRBLKN-JGKVKWKGSA-N,Methyl 2-(Acetylamino)-2-Deoxy-6-O-Sulfo-Beta-D-Glucopyranoside,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
WHWIVFFNHKBNKI-UHFFFAOYSA-N,3-Acetylamino-5-Methoxy-1H-Indole-2-Carboxylic Acid Ethyl Ester,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
NWQGWFQMZIAQGH-UHFFFAOYSA-N,Chembl1165484,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
VRBXCGKRKUYYIA-MRXNPFEDSA-N,Chembl564359,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
VRBXCGKRKUYYIA-UHFFFAOYSA-N,Chembl562878,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
WIQLDOABYYWJBA-UHFFFAOYSA-N,Mls002639268,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
VMDGFHTZPFZUJS-UHFFFAOYSA-N,F0672-0567,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
DARWWBXHWMVULB-VVZXFCFCSA-N,Smr000650534,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
GCSGDLCLMMMXNT-SDXDJHTJSA-N,GCSGDLCLMMMXNT-SDXDJHTJSA-N,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
KLOLGHXYZXYLLA-UHFFFAOYSA-N,"Ethyl 1-(4-Amino-1,2,5-Oxadiazol-3-Yl)-5-(1-Naphthyl)-1H-1,2,3-Triazole-4-Carboxylate",0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
DOUCTJPZPPUBIJ-KRWDZBQOSA-N,Ac1M7Aqn,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
UBQDOJPOYGFWGG-BNQVVEKUSA-N,Chembl440587,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
AXZLHNLDQQCYLB-UHFFFAOYSA-N,Bdbm50317781,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
UBQDOJPOYGFWGG-XKRTTZHXSA-N,Chembl404089,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
RSARICLQRSHYRN-UHFFFAOYSA-N,"Ethyl 4-{3-[Benzyl(Methyl)Amino]-2,5-Dioxopyrrolidin-1-Yl}Benzoate",0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
WBAJWMOLLBVXAV-UHFFFAOYSA-N,Chembl2235634,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
QOJWQWHTTQNBIU-JONXPCGESA-N,Chembl484134,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
YRFCKKFOICLDQH-RSTCCVEGSA-N,Chembl186145,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
XVGFMAMZJCDOSQ-MHCWDXNASA-N,Chembl252264,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
XEKOWRVHYACXOJ-UHFFFAOYSA-N,Ethyl Acetate,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
XUDCMQBOWOLYCF-UHFFFAOYSA-N,"2,3-Dihydro-1H-Indene-2-Carboxylic Acid",0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
ZMINDHZDQBHQJT-UHFFFAOYSA-N,"Ethyl 5-Acetyl-6-Hydroxy-2-Imino-1-Methyl-1,2-Dihydropyridine-3-Carboxylate",0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
MWGHVHQXSRFZSB-UHFFFAOYSA-N,Smr000020593,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
