inchikey,name,is drug,evidence,moa,support,p 1e-5,p 1e-4,p 1e-3,top1_inchikey,top2_inchikey,top3_inchikey,top1_name,top2_name,top3_name
JOPXNGPVIWEQPF-UHFFFAOYSA-N,Chembl83459,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
REJVHXYMOQINDA-UHFFFAOYSA-N,Mls000974586,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
IIJIHXLFACGVFB-UHFFFAOYSA-N,F0777-0128,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
KIMCEDHUGFCYEE-VGOFMYFVSA-N,Mls000518980,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
SRMMAHLQXRMAJV-UHFFFAOYSA-N,Schembl14858151,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
PXIXFRQOZKDTCC-UHFFFAOYSA-N,Chembl1076408,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
WMCWXXHHOHVTJD-UHFFFAOYSA-N,Mls000588875,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
CNQKXOSQLCMWGP-UHFFFAOYSA-N,Stk127885,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
FAWPPRJTQDDBAL-UHFFFAOYSA-N,Mls001066669,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
IVMMYCGLUCFHEN-UHFFFAOYSA-N,Mls002162657,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
IBRNTSDETLHNMM-UHFFFAOYSA-N,Mls000552927,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
FAVXGFTXPKPRPJ-UHFFFAOYSA-N,"N-(5-Methyl-1,3-Thiazol-2-Yl)Pyridine-2-Carboxamide",0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
VSQJLEICMJRLEP-UHFFFAOYSA-N,Ac1Mbak2,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
UYRFFLDBIVSQBK-UHFFFAOYSA-N,"2-[(6-Methoxy-1,3-Benzothiazol-2-Yl)Carbamoyl]Benzoic Acid",0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
BADKMMLOHQTQQI-UHFFFAOYSA-N,F0470-0331,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
JOJCLYLKLVXDAU-UHFFFAOYSA-N,Chembl2381204,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
IBUOLCIWYBGWAI-UHFFFAOYSA-N,F0012-0183,0,-2,-2,4,0,0,1,RJMUSRYZPJIFPJ-UHFFFAOYSA-N,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,Niclosamide,Levamisole,
BGYAWMGHQNKEHV-UHFFFAOYSA-N,Smr000193852,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
CARCDRPCYDODFF-UHFFFAOYSA-N,Chembl135585,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
HILBXRGUWHTHDT-UHFFFAOYSA-N,Chembl2381206,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
UZEOPOSCNGDFEA-UHFFFAOYSA-N,Chembl1480257,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
GAXLLTGQLIGRRV-UHFFFAOYSA-N,Mls002158208,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
ODWYCSNXCTXGLE-UHFFFAOYSA-N,Smr000198998,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
IVUUWVHQWCCFLU-UHFFFAOYSA-N,N-(2-Methyl-3-Nitrophenyl)-N'-Thien-2-Ylurea,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
NKIJNFMSYDSAJK-UHFFFAOYSA-N,"N-(3,5-Dichlorophenyl)-2-Methyl-3-Nitrobenzamide",0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
BAPYSLMQUITPOO-UHFFFAOYSA-N,Mls002248684,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
GAZDUHODCCKHBY-UHFFFAOYSA-N,"N-{5-[(4-Nitrophenyl)Sulfonyl](1,3-Thiazol-2-Yl)}-3-Pyridylcarboxamide",0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
XGDCWOYVLXQAFY-UHFFFAOYSA-N,Ac1N6Coy,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
LBUKJOBZESCKJM-UHFFFAOYSA-N,F0608-0432,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
YZGCPFMWCIGAMN-UHFFFAOYSA-N,"2-[(2-Chloro-4-Nitrobenzoyl)Amino]-N,N,4-Trimethyl-1,3-Thiazole-5-Carboxamide",0,-2,-2,4,0,0,1,RJMUSRYZPJIFPJ-UHFFFAOYSA-N,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,Niclosamide,Levamisole,
LCFMMCZJLLMLQO-VGOFMYFVSA-N,LCFMMCZJLLMLQO-VGOFMYFVSA-N,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
YSZAZEPYQPEATB-UHFFFAOYSA-N,Mls000850992,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
HOSKBIPRKNXCNS-UHFFFAOYSA-N,N'-(4-Methoxybenzoyl)-2-Nitrobenzohydrazide,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
QRIAVGWVUUQLHO-UHFFFAOYSA-N,"Triazole, 3P",0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
ZTBPWJOAMTTZRA-UHFFFAOYSA-N,6-Nitro-N-(4-P-Tolyl-Thiazol-2-Yl)-Phthalamic Acid,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
NQQBNZBOOHHVQP-UHFFFAOYSA-N,Su 3327,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
PDSPHXLDFQNKIV-GQCTYLIASA-N,F0447-0113,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
RYFJKLYMWZUTDQ-UHFFFAOYSA-N,Mls001237967,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
QRHGHYAKVNINDB-UHFFFAOYSA-N,Schembl14857992,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
BOGCXDSQUVFRGC-UHFFFAOYSA-N,Chembl481576,0,-2,-2,4,0,0,1,RJMUSRYZPJIFPJ-UHFFFAOYSA-N,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,Niclosamide,Levamisole,
SPVZIILAYYBEDM-BENRWUELSA-N,SPVZIILAYYBEDM-BENRWUELSA-N,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
OGVMMZDWWDAHQV-MKMNVTDBSA-N,Stk066015,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
MIVXXTKDCKQHCD-UHFFFAOYSA-N,61063-11-4,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
DAIFOTCQKMBYBJ-UHFFFAOYSA-N,"N-[5-(Methoxymethyl)-1,3,4-Thiadiazol-2-Yl]-2-Phenoxybenzamide",0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
IPBVNPXQWQGGJP-UHFFFAOYSA-N,Phenyl Acetate,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
ATRMCGMFUQBVPN-UHFFFAOYSA-N,"N-(3,4-Dichlorophenyl)-2-Methyl-3-Nitrobenzamide",0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
XSSWBZATTHQFFN-UHFFFAOYSA-N,Chembl1379586,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
HVHMIAZHRRGKLG-UHFFFAOYSA-N,Chembl89687,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
NDQDMYNGUCPLJZ-UHFFFAOYSA-N,"3-Bromo-N-[5-(2,4-Dimethyl-Phenyl)-Thiazol-2-Yl]-Benzamide",0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
SLAMLWHELXOEJZ-UHFFFAOYSA-N,2-Nitrobenzoic Acid,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
QEQSYHIYQPZYMF-UHFFFAOYSA-N,Chembl609039,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
UTAJHKSGYJSZBR-UHFFFAOYSA-N,Ml365,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
XSUHNVWUVIMQIB-UHFFFAOYSA-N,Mls000576466,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
ATOXGSYIPMZAAP-UHFFFAOYSA-N,Mls001237928,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
ATNVHUOSPRSFEX-UHFFFAOYSA-N,"2-Ethoxy-N-(5-Ethyl-1,3,4-Thiadiazol-2-Yl)Benzamide",0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
DUDFMZJZYOVFSQ-UHFFFAOYSA-N,Bas 00350790,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
DBMXWUQUQLXAHM-UHFFFAOYSA-N,Chembl1927295,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
USUMNIYLFMJINZ-UHFFFAOYSA-N,Chembl491148,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
HCFMNVVSHKRRTJ-UHFFFAOYSA-N,N-(3-Methoxyphenyl)-3-Methyl-2-Nitrobenzamide,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
FODSSOUUELKEJI-UHFFFAOYSA-N,Mls001097984,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
YLWSYUIFDBSVLQ-UHFFFAOYSA-N,Ac1Mg3O5,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
QXQZYSGHLQEFCB-UHFFFAOYSA-N,Mls002264379,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
KVTSJJFCJFGUGK-UHFFFAOYSA-N,Mls000595019,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
HBXREDQMILCMTN-UHFFFAOYSA-N,Ac1Lrlg3,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
QXWYDYPKQDCXMY-UHFFFAOYSA-N,N-(5-Chloropyridin-2-Yl)-2-Nitrobenzamide,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
USFWNORZSXKGFQ-UHFFFAOYSA-N,N-Cycloheptyl-5-Nitrothiophene-2-Carboxamide,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
LPVSSQXBGDIKNO-UHFFFAOYSA-N,"Triazole, 7C",0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
TYHHDWAHJRRYCU-UHFFFAOYSA-N,2-Nitrophenoxyacetic Acid,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
AUKNEJNMYFXRPE-UHFFFAOYSA-N,2-Methoxy-N'-(3-Nitrobenzoyl)Benzohydrazide,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
CHSSRCXGDCYIHR-UHFFFAOYSA-N,"Benzothieno[3,2-D]Pyrimidine Deriv. 70",0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
FOBCKDHVTPVIDL-UHFFFAOYSA-N,Chembl88727,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
QXWCEPMXPJPRIJ-UHFFFAOYSA-N,F1838-0721,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
AACFRJDPYQPXPD-UHFFFAOYSA-N,Chembl255522,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
IOKKFXGZSYTRQV-WDZFZDKYSA-N,Tert-Butyl (2Z)-2-[(5-Nitrothien-2-Yl)Methylene]Hydrazinecarboxylate,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
JINCZECWGNQUAA-UHFFFAOYSA-N,Ac1Lionm,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
AUAHMFNEVSFPBU-YFHOEESVSA-N,Bdbm108084,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
WFIMDSKEXYQKAT-OVCLIPMQSA-N,Mls000702922,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
JIJHXIZEVCVPCP-UHFFFAOYSA-N,2-Methoxy-N-(2-Piperidin-1-Ylphenyl)Benzamide,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
KVOBKDRHLQHZKR-NTCAYCPXSA-N,Stk521885,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
DALRBTWTKYAUTR-SGRBOOSSSA-N,Chembl138423,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
JINIASJFBXDUOB-UHFFFAOYSA-N,Nsc682991,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
XSNNTPANPXYSRC-UHFFFAOYSA-N,Mls001098039,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
