inchikey,name,is drug,evidence,moa,support,p 1e-5,p 1e-4,p 1e-3,top1_inchikey,top2_inchikey,top3_inchikey,top1_name,top2_name,top3_name
DLABIGCYCHCTDR-UHFFFAOYSA-N,Chembl134308,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
LHPNUZXMXZJHCT-LNVKXUELSA-N,LHPNUZXMXZJHCT-LNVKXUELSA-N,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
AVEZURJWROVBGH-UHFFFAOYSA-N,Chembl357100,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
LKBFFDOJUKLQNY-UHFFFAOYSA-N,Ponalrestat,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
NXPSMJPWTZNUFO-SREIQFSDSA-N,Chembl71820,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
HNZCEIZKGWVAAA-UHFFFAOYSA-N,Chembl20885,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
BJQZFWVUWUUMQV-UHFFFAOYSA-N,Mls000764753,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
BMGPVQBGFOGUKW-UHFFFAOYSA-N,1-(4-Methoxy-3-Nitro-Benzoyl)-3-(4-Methyl-Pyridin-2-Yl)-Thiourea,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
WALRYUOHQYMQNZ-UHFFFAOYSA-N,Chembl3422331,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
SZVSICYEXHCWBP-UHFFFAOYSA-N,Chembl602309,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
BQQLBLJEWDRNKI-UHFFFAOYSA-N,BQQLBLJEWDRNKI-UHFFFAOYSA-N,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
JYWSPOJUWGPPLL-UHFFFAOYSA-N,St50631008,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
FUJWUAMYRYTGGQ-UHFFFAOYSA-N,Chembl284990,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
VERGEGRCVIWWNH-UHFFFAOYSA-N,Chembl65316,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
XXMNFZCEHJUMAD-UHFFFAOYSA-N,Chembl2312337,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
PCWSHUXPYJPZPP-UHFFFAOYSA-N,Nsc680479,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
MPJWXRZCQFUHKT-UHFFFAOYSA-N,Stk389429,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
JBFCCKVDWQPSBY-UHFFFAOYSA-N,CID13312643,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
GPUGAKRLKAOVTG-UHFFFAOYSA-N,2-[(4-Methoxybenzoyl)(Methyl)Amino]Acetic Acid,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
WBRSNTPRBXONMJ-UHFFFAOYSA-N,Chembl20199,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
XREKOXGWCNYNLG-UHFFFAOYSA-N,Dimethyl 2-Allyl-2-[2-Nitro-4-(Trifluoromethyl)Phenyl]Malonate,0,-2,-2,4,0,0,1,JRURYQJSLYLRLN-BJMVGYQFSA-N,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,Entacapone,Levamisole,
JBAHASJLLAWGNB-UHFFFAOYSA-N,Chembl20441,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
JXYUBDYMELLPMM-UHFFFAOYSA-N,Bdbm50016638,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
LGSWVTSRHBLFNZ-UHFFFAOYSA-N,Chembl194905,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
JLSANGMATGRZMD-UHFFFAOYSA-N,St50630471,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
AEXCWNZUQGRKDR-UHFFFAOYSA-N,AEXCWNZUQGRKDR-UHFFFAOYSA-N,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
UCJQERPCMJXITB-UHFFFAOYSA-N,Chembl120147,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
BCBIJQMMXLMHSB-UHFFFAOYSA-N,Mls-0390932.0001,0,-2,-2,4,0,0,1,IAKHMKGGTNLKSZ-INIZCTEOSA-N,RJMUSRYZPJIFPJ-UHFFFAOYSA-N,HLFSDGLLUJUHTE-SNVBAGLBSA-N,Colchicine,Niclosamide,Levamisole
DKSVFBBBGSQAKT-UHFFFAOYSA-N,Chembl283364,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
GBHDNILEVFPDMM-UHFFFAOYSA-N,Chembl325136,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
QQYYCLHUDLWINO-UHFFFAOYSA-N,Chembl3260155,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
UOVICTJGHCTYEC-CZIZESTLSA-N,Chembl136452,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
OVXXIKQMELSIES-UHFFFAOYSA-N,Chembl1927293,0,-2,-2,4,0,0,1,RJMUSRYZPJIFPJ-UHFFFAOYSA-N,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,Niclosamide,Levamisole,
UBALZROQHDEMHG-AMIZOPFISA-N,Chembl69689,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
KRXHQLRJDOQTHS-UHFFFAOYSA-N,"1-Benzyl-2,5-Dihydro-4-Hydroxy-5-Oxo-1H-Pyrrole-3-Carboxylic Acid Propyl Ester",0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
CUKXYRVTVMBQCR-UHFFFAOYSA-N,Chembl30993,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
